,0,1,2,3,4,5,6,7,8,9,10
258,287.09445,287.45895,285.20764,285.94022,,286.71173,,287.39685,286.14096,287.43164,286.66235
259,287.15793,287.5159,285.0073,286.11273,,286.71384,,287.5777,286.15814,287.40063,286.7209
260,287.09015,287.34235,285.10928,286.0508,,286.73093,,287.6803,286.01532,287.56628,286.91818
261,286.92,287.44397,285.2702,286.0351,,286.61444,,287.6245,285.95828,287.43253,286.98825
262,286.97043,287.29785,285.07043,286.01953,,286.59677,,287.74698,286.2101,287.3477,287.1513
263,286.90796,287.31808,285.3004,285.99033,,286.80112,,287.63177,286.4309,287.28998,287.0611
264,286.88275,287.3806,285.25323,285.9693,,286.86368,,287.6563,286.1956,287.53406,286.71506
265,286.83127,287.46884,285.2674,285.99548,,286.80847,,287.83368,286.1681,287.56467,286.65683
266,286.8498,287.40067,285.17767,286.0942,,286.42648,,287.5813,286.29108,287.1674,286.8126
267,286.8335,287.3973,285.28854,286.07425,,286.3848,,287.53317,286.2628,287.0402,286.96616
268,286.96484,287.29,285.10165,286.04535,,286.46628,,287.55222,286.08676,287.2264,286.98706
269,287.02518,287.2403,285.17252,286.01315,,286.58923,,287.58353,286.08783,287.40045,287.03552
270,287.08337,287.41104,285.3585,286.16013,,286.78226,,287.71106,286.24243,287.53992,286.61377
271,287.13016,287.39813,285.50018,286.1881,,286.75986,,287.76288,286.3416,287.46585,286.68845
272,287.0517,287.34924,285.31522,286.14023,,286.53375,,287.79257,286.24796,287.3183,286.8175
273,286.74002,287.32843,285.29953,286.03543,,286.68738,,287.8302,286.09674,287.26013,286.93683
274,286.7198,287.32428,285.3652,286.18298,,286.79977,,287.68936,286.2,287.27576,287.0689
275,286.78717,287.502,285.2497,286.2432,,286.82504,,287.81155,286.16318,287.3275,286.87784
276,286.8747,287.43082,285.335,286.1615,,286.6524,,287.4951,286.16626,287.31613,286.9801
277,286.958,287.37665,285.3957,285.9791,,286.64728,,287.59598,286.17587,287.35278,286.93137
278,286.8654,287.3564,285.29324,285.98328,,286.79938,,287.5778,286.22812,287.6008,286.91022
279,286.9153,287.4533,285.38855,286.11655,,286.82358,,287.44504,286.21518,287.67712,286.9171
280,286.82996,287.39136,285.24625,286.02887,,286.72345,,287.35324,286.20853,287.45593,286.83383
281,286.80997,287.46027,285.24393,285.9426,,286.76675,,287.30447,286.16843,287.3457,286.86945
282,286.79065,287.42508,285.25925,286.10886,,286.73483,,287.43008,286.19275,287.4518,286.94922
283,287.00406,287.4065,285.21094,286.18903,,286.82996,,287.74133,286.04883,287.6288,286.92123
284,287.09317,287.35504,285.28015,286.0261,,286.73138,,287.6514,286.02917,287.74377,286.94302
285,287.2416,287.45203,285.26813,286.05814,,286.7149,,287.72876,286.0941,287.66354,287.03586
286,287.15295,287.4473,285.12234,286.0673,,286.71436,,287.69785,286.1343,287.63724,287.05466
287,286.8807,287.3007,285.22095,286.08768,,286.59668,,287.4519,286.10718,287.71872,286.92517
288,286.87964,287.38257,285.29575,286.0242,,286.4736,,287.5121,285.96524,287.55914,286.79587
289,286.9594,287.2968,285.23218,286.13773,,286.6042,,287.6235,286.16052,287.6222,286.7817
290,287.07498,287.29947,285.37183,286.10217,,286.8563,,287.5386,286.27673,287.39978,286.849
291,286.9479,287.35483,285.36133,286.15674,,286.7207,,287.4758,286.10773,287.17346,286.75336
292,287.0134,287.3363,285.33405,286.09274,,286.524,,287.68576,286.01196,287.12393,286.70258
293,287.0988,287.395,285.05096,286.16394,,286.59402,,287.79593,286.10654,287.3693,286.85226
294,286.7713,287.40088,285.04556,286.19775,,286.77228,,287.73547,286.01865,287.56647,286.6834
295,286.84433,287.29922,285.133,286.05444,,286.7869,,287.71475,286.15277,287.58704,286.83075
296,286.93713,287.44424,285.1462,286.1082,,286.88382,,287.64484,286.10025,287.48056,286.87137
297,286.80048,287.4181,285.2679,286.1513,,287.12848,,287.60214,285.9914,287.36606,287.24716
298,286.85336,287.40475,285.4085,286.11295,,286.93143,,287.56027,286.07336,287.53363,287.17773
299,286.8395,287.37872,285.1761,286.04538,,286.493,,287.65643,286.05536,287.60403,286.982
300,286.83875,287.5979,285.1788,286.0519,,286.48563,,287.65262,285.8798,287.66562,287.07886
301,286.94498,287.5426,285.2039,286.04944,,286.62698,,287.50638,286.04562,287.5426,286.95996
302,286.9429,287.50507,285.34445,285.9983,,286.81857,,287.8146,286.18533,287.39328,286.98434
303,286.7993,287.5762,285.19455,286.06445,,286.75485,,287.6924,285.9831,287.24335,286.79742
304,286.7886,287.54492,285.251,286.0492,,286.6614,,287.36868,286.06888,287.31512,286.91046
305,286.87402,287.51007,285.07605,286.0324,,286.70627,,287.3413,286.12405,287.44574,286.94058
306,286.99585,287.46246,285.16837,286.0371,,286.78595,,287.67212,286.08908,287.41873,286.96823
307,286.90717,287.43054,285.13217,286.0679,,286.65906,,287.67493,285.952,287.25964,287.08798
308,287.03973,287.48746,285.11792,286.01984,,286.52188,,287.5892,285.93375,287.50812,287.1628
309,287.05383,287.52258,285.24652,286.142,,286.6062,,287.53738,286.14462,287.70435,287.14105
310,287.1358,287.38342,285.09845,286.14337,,286.7659,,287.39325,285.89407,287.5837,286.78024
311,287.08536,287.3914,285.11237,286.27963,,286.9189,,287.5589,285.9932,287.11557,286.7136
312,286.9285,287.3991,285.13202,286.26596,,286.57635,,287.5608,286.11246,287.14185,286.63605
313,286.96524,287.49005,285.17404,286.1797,,286.38107,,287.72516,285.9648,287.3647,286.84543
314,286.985,287.57217,284.9963,286.2081,,286.47644,,287.61963,285.87463,287.5441,286.93573
315,286.9801,287.50348,285.09082,286.18793,,286.68738,,287.4677,286.0536,287.53613,286.9069
316,287.0596,287.46658,284.96768,286.09073,,286.91962,,287.40103,285.9427,287.34586,286.9067
317,287.0651,287.3335,284.95862,286.1195,,286.77753,,287.3739,286.02884,287.3154,286.81247
318,287.0347,287.39316,284.93362,286.1764,,286.53015,,287.53525,285.97522,287.5133,286.6357
319,287.03824,287.40045,285.09644,286.20093,,286.5335,,287.40515,286.00623,287.68182,286.58646
320,287.02512,287.3513,285.07227,286.23538,,286.52075,,287.43835,285.96744,287.6058,286.7309
321,286.98245,287.43726,284.9718,286.262,,286.58817,,287.56613,285.91675,287.19464,286.8189
322,287.07623,287.48685,285.05194,286.21124,,286.68658,,287.64432,285.9421,287.07748,286.62088
323,286.91266,287.45514,285.16968,286.0799,,286.78796,,287.49756,285.899,287.23697,286.7406
324,286.66534,287.32004,285.21863,286.07104,,286.74356,,287.69894,285.8337,287.4061,286.7957
325,286.93262,287.4408,285.02286,285.99045,,286.67154,,287.7658,285.94257,287.6394,286.81763
326,286.9558,287.3651,284.92868,286.02414,,286.92996,,287.6349,285.9163,287.5996,286.7533
327,287.0042,287.47623,285.18048,285.90628,,287.04544,,287.55942,285.90665,287.5079,286.9365
328,287.01428,287.5241,285.28455,285.93906,,286.64554,,287.47778,285.89832,287.29822,286.89716
329,286.8401,287.44733,285.1143,286.00848,,286.43488,,287.70328,286.07352,287.37784,286.74045
330,286.80002,287.40045,285.1707,286.2331,,286.48828,,287.82773,285.84235,287.7687,286.66296
331,286.94147,287.40503,285.245,286.09436,,286.6135,,287.69766,285.95496,287.66434,286.79956
332,286.92957,287.3985,285.1754,286.02884,,286.72232,,287.46564,286.04208,287.3246,286.89633
333,286.8359,287.36514,285.09235,286.10416,,286.9654,,287.5674,286.08624,287.2499,286.66226
334,286.92606,287.4533,285.0942,286.2157,,286.8735,,287.44803,286.10892,287.37408,286.4961
335,286.9034,287.44983,285.17883,286.11908,,286.59674,,287.4639,286.09207,287.49802,286.63986
336,286.7547,287.4357,285.15387,286.0491,,286.61493,,287.34625,286.04843,287.61096,286.8504
337,286.65616,287.47473,285.1028,285.95303,,286.7246,,287.42908,285.9949,287.59885,286.862
338,286.8319,287.46216,285.34738,286.0075,,286.76297,,287.42206,285.9931,287.2566,286.76187
339,287.03616,287.48093,285.3585,286.14954,,286.75058,,287.4542,286.0188,287.37222,286.8253
340,287.18558,287.457,285.28802,285.99237,,286.79453,,287.5027,285.98474,287.43518,286.83276
341,287.2006,287.45294,285.207,285.9925,,286.88528,,287.59384,286.0693,287.53586,286.7331
342,286.95337,287.45676,285.07172,285.98206,,286.94464,,287.64517,286.0608,287.5056,286.79102
343,287.04358,287.4025,285.18503,285.98492,,286.7681,,287.63065,286.05118,287.2574,286.914
344,286.9455,287.40137,285.1322,286.04507,,286.76266,,287.73917,286.2392,287.2653,286.9657
345,286.9036,287.3999,285.18768,286.00763,,286.685,,287.6481,286.09564,287.38187,286.86282
346,286.8109,287.40778,285.10007,286.03232,,286.78577,,287.45575,286.06525,287.6121,286.9612
347,286.9633,287.5127,285.17264,286.01913,,286.6439,,287.66727,286.0944,287.74338,286.85727
348,286.90787,287.44424,285.1273,286.11133,,286.62866,,287.80118,286.1694,287.65033,286.8586
349,286.77737,287.4841,285.23456,285.95328,,286.53528,,287.4044,286.05646,287.4091,286.92618
350,287.0488,287.49792,285.2359,285.95157,,286.6194,,287.6577,286.07047,287.39355,286.95715
351,287.12296,287.45694,285.15326,286.18216,,286.62207,,287.6328,286.00116,287.54056,286.801
352,286.98,287.51944,285.11484,286.17737,,286.7327,,287.55695,286.00262,287.42517,286.7873
353,286.82166,287.4723,285.02383,286.1078,,286.8176,,287.57013,286.10858,287.35986,286.97284
354,286.7591,287.4975,285.07278,286.05106,,286.70706,,287.4818,286.12112,287.20035,287.08066
355,286.77307,287.41138,285.1519,286.1632,,286.58496,,287.5639,285.9963,287.344,286.8764
356,286.87384,287.34885,285.34244,285.96783,,286.66525,,287.71896,286.14587,287.56442,286.92004
357,287.04642,287.39624,285.29886,286.02405,,286.74265,,288.0637,285.9601,287.5368,286.86688
358,286.80923,287.3962,285.3109,286.0362,,286.74457,,287.8626,286.0406,287.31158,286.9751
359,286.83557,287.33234,285.18948,286.1341,,286.81644,,287.81775,285.99713,287.26093,286.99503
360,286.9665,287.37823,285.16327,286.114,,286.7409,,287.80597,286.09717,287.3709,286.96198
361,287.05334,287.38467,285.05563,286.04712,,286.56076,,287.69318,285.89337,287.38492,286.87558
362,287.22495,287.44882,285.10825,286.19537,,286.66354,,287.7385,286.027,287.34235,286.84158
363,287.1488,287.5199,285.20764,286.03815,,286.8159,,287.6897,286.0655,287.01248,286.96875
364,286.8889,287.5063,285.1802,286.09467,,286.68484,,287.64148,286.02618,287.0298,286.81714
365,286.75034,287.3046,285.32758,286.16122,,286.73615,,287.59326,285.9394,287.1057,286.7922
366,286.78958,287.45352,285.3863,286.0824,,286.6199,,287.6539,286.12665,287.24817,286.83786
367,286.88474,287.53058,285.35175,286.06293,,286.57645,,287.46463,286.04572,287.41797,286.87277
368,286.98178,287.5364,285.29736,286.0162,,286.52948,,287.41248,286.0328,287.68814,286.86252
369,287.14417,287.42435,285.38596,285.9235,,286.59485,,287.73404,286.05365,287.61652,286.86813
370,287.00186,287.35986,285.2935,285.947,,286.8999,,287.54224,286.15524,287.37164,286.81345
371,287.09045,287.46503,285.22665,286.05087,,287.06995,,287.36575,286.1708,287.5681,286.79224
372,287.0677,287.4304,285.40845,286.1454,,286.60687,,287.23987,286.18976,287.79703,286.8516
373,287.11533,287.40668,285.317,286.0315,,286.67307,,287.33432,286.10196,287.78595,286.7028
374,287.00327,287.5029,285.2238,286.12787,,286.92175,,287.50607,285.87894,287.50128,286.82935
375,286.81073,287.468,285.18018,286.0383,,286.9148,,287.77573,286.12372,287.43854,287.01566
376,286.85046,287.4604,285.10074,286.0756,,286.7839,,287.53406,286.0056,287.22986,286.98434
377,286.76852,287.43628,285.12595,286.1377,,286.50726,,287.62665,286.10736,287.03983,287.0235
378,286.98083,287.3269,285.2285,286.04288,,286.71548,,287.47333,286.09354,287.24817,286.98932
379,287.22623,287.37067,285.21313,286.0005,,286.72812,,287.38223,286.09497,287.42282,287.00113
380,287.16312,287.4363,285.15326,285.99683,,286.85577,,287.17957,286.28162,287.39926,287.0114
381,287.03186,287.35373,285.3391,286.06934,,286.85873,,287.32758,286.0126,287.39633,286.82675
382,287.0019,287.3911,285.18607,286.11276,,286.8166,,287.34375,285.8255,287.19186,286.8774
383,286.97668,287.39267,285.12515,286.09076,,286.57214,,287.51483,285.99536,287.25394,286.89758
384,286.86047,287.4041,285.20514,286.20178,,286.72653,,287.4808,286.06955,287.8073,286.7985
385,287.04132,287.33594,285.22318,286.15912,,286.78064,,287.6007,285.90677,287.8162,286.8893
386,287.01166,287.39627,285.22092,286.11075,,286.71912,,287.62155,285.93433,287.69556,286.8377
387,287.0528,287.38223,285.22546,286.11777,,286.63275,,287.65228,286.09766,287.5158,286.87393
388,287.04388,287.33197,285.3188,286.16025,,286.67932,,287.91824,286.1089,287.27036,286.9985
389,287.28253,287.38812,285.28186,286.09747,,286.7476,,287.93338,286.034,287.33267,287.10297
390,287.2025,287.39853,285.276,286.11505,,286.7423,,287.77628,286.06592,287.45773,286.93716
391,287.0838,287.334,285.26605,286.04022,,286.68857,,287.4056,285.999,287.49554,286.84454
392,287.04837,287.36633,285.24268,286.11954,,286.6403,,287.33212,286.05765,287.43484,286.77103
393,286.93103,287.27438,285.3312,286.09,,286.7867,,287.7024,285.9784,287.46082,286.90848
394,286.81104,287.39447,285.1605,285.9725,,286.85638,,287.57434,286.0953,287.37906,287.0169
395,286.78076,287.40228,285.04733,285.99817,,286.62427,,287.5912,286.23282,287.41064,286.90378
396,286.80643,287.48834,285.0215,285.9542,,286.65067,,287.5786,286.04678,287.5157,286.94534
397,287.01456,287.4835,285.07532,285.91275,,286.81485,,287.62524,286.09222,287.657,287.09186
398,287.0508,287.3827,285.0081,285.96164,,286.88367,,287.7557,285.9034,287.66525,287.2122
399,287.0285,287.3733,284.9237,286.01794,,286.79156,,287.86072,286.10214,287.26663,287.10477
400,287.0151,287.43182,285.14948,286.08517,,286.85696,,287.68497,286.11316,287.15015,286.90765
401,286.86078,287.48215,285.09857,285.94418,,286.9895,,287.5971,286.15366,287.23718,286.88788
402,286.88477,287.419,285.03928,285.98602,,286.61542,,287.6424,286.21255,287.3295,286.86108
403,286.95575,287.2923,285.09363,286.06143,,286.5801,,287.8066,285.9621,287.3258,286.93246
404,286.93155,287.4628,285.14014,286.11685,,286.7161,,287.59808,286.11404,287.4148,286.84668
405,286.94183,287.39374,285.1731,286.0088,,286.7976,,287.6787,286.041,287.54218,286.8174
406,286.9691,287.4624,285.34457,286.11746,,286.92203,,287.70212,286.11603,287.82263,286.90646
407,286.72995,287.43176,285.292,286.0735,,287.01422,,287.76627,286.11432,287.66464,287.09518
408,286.80078,287.4202,285.04333,286.1702,,286.81546,,287.57983,286.12888,287.25937,287.14044
409,286.81778,287.38193,285.18704,286.02515,,286.72812,,287.54517,286.25684,287.24078,286.8789
410,286.85858,287.45105,285.33176,286.0675,,286.61115,,287.4837,286.04086,287.44006,286.92438
411,286.952,287.44763,285.26843,286.09082,,286.66925,,287.5613,286.08676,287.60193,286.90607
412,286.83517,287.48264,285.32285,286.10004,,286.70886,,287.5929,286.24985,287.88892,286.79498
413,286.734,287.53085,285.1917,285.88992,,286.87347,,287.78488,286.1873,287.78006,286.83102
414,286.68066,287.40497,285.1203,286.18307,,286.73477,,287.72632,286.02188,287.25284,286.97748
415,286.78058,287.4042,285.13147,286.0319,,286.72446,,287.78632,286.12527,287.0724,287.0475
416,286.77847,287.46875,285.12448,286.12762,,286.67303,,287.83914,286.0252,287.35547,287.01154
417,286.7476,287.4459,285.2885,286.09906,,286.85205,,287.74988,285.99475,287.4985,286.84866
418,286.80084,287.43997,285.39136,286.21042,,286.75015,,287.66827,286.0743,287.4739,286.7375
419,287.02206,287.4885,285.31964,286.0973,,286.84332,,287.67865,285.9848,287.4306,286.87845
420,287.107,287.46014,285.12643,286.0327,,287.0079,,287.69632,286.06305,287.26685,286.85052
421,286.97104,287.43616,285.14944,285.96518,,286.7693,,287.829,286.0564,287.3184,286.5943
422,286.84686,287.4322,285.13626,285.9226,,286.80698,,287.6496,286.18268,287.3794,286.79062
423,286.89578,287.42172,285.2421,285.97302,,286.76523,,287.62424,286.10022,287.4148,286.9409
424,286.77142,287.40198,285.2995,286.09055,,286.93958,,287.66797,286.17096,287.34836,286.99893
425,286.8761,287.46542,285.38937,286.0385,,286.91052,,287.63522,285.96304,287.1988,286.90567
426,287.1169,287.3974,285.13864,286.1001,,286.704,,287.6939,285.95615,287.10608,286.86218
427,287.087,287.53412,285.05908,285.99493,,286.779,,287.6397,286.08557,287.02188,286.74673
428,287.01355,287.41898,285.21124,286.00046,,286.80917,,287.74585,286.0953,287.04623,286.70914
429,287.0401,287.45053,285.25314,286.04434,,286.73627,,287.70654,286.09717,287.03043,286.75928
430,287.03873,287.47144,285.25696,286.06143,,286.6494,,287.68454,286.09076,287.40387,286.85284
431,287.0496,287.51355,285.18408,285.8888,,286.67938,,287.7662,286.0372,287.5462,286.8989
432,287.00873,287.40488,285.1245,286.0029,,286.67526,,287.70172,285.99225,287.37506,286.9254
433,286.9376,287.3108,285.1642,286.0591,,286.65796,,287.65997,285.99216,287.23038,287.0349
434,286.9613,287.3413,285.1802,286.06818,,286.6047,,287.71683,285.92108,287.3499,287.28827
435,287.07864,287.41907,285.1986,286.1293,,286.56302,,287.83582,286.206,287.4163,287.21283
436,287.11182,287.5126,285.32578,286.07828,,286.63895,,287.43073,285.96896,287.4165,286.8962
437,287.0673,287.49313,285.24744,286.09604,,286.73553,,287.6746,285.968,287.40698,286.75766
438,286.87006,287.40762,285.12744,286.1664,,286.47516,,287.55426,285.96506,287.3705,286.87076
439,286.9453,287.35672,285.2034,285.98608,,286.63757,,287.7968,285.93564,287.5327,286.85608
440,286.95374,287.30283,285.23682,286.0298,,286.88083,,287.61176,286.09537,287.64297,286.733
441,286.84387,287.4081,285.40442,286.01526,,286.70978,,287.53918,286.17123,287.5992,286.92264
442,286.7843,287.54858,285.21548,285.97836,,286.64536,,287.51736,285.9402,287.353,286.91125
443,286.75998,287.40286,285.30026,286.02002,,286.6206,,287.66367,286.10962,287.28903,286.79172
444,286.7803,287.44882,285.2742,286.20972,,286.57834,,287.69882,286.06326,287.43375,286.72763
445,286.91507,287.4139,285.25528,286.06046,,286.53983,,287.47018,286.20035,287.47473,286.8506
446,286.97726,287.50305,285.2425,285.9775,,286.7023,,287.50266,286.11542,287.66025,286.89966
447,286.96707,287.43497,285.2621,285.9785,,286.9254,,287.48575,286.15283,287.7125,286.99976
448,286.91132,287.40842,285.19403,286.15643,,286.6491,,287.5627,286.06808,287.5051,286.9473
449,286.77023,287.52362,285.12027,286.02124,,286.32703,,287.68307,286.19504,287.31848,286.94708
450,286.80157,287.43158,285.11258,286.13885,,286.48926,,287.6449,286.23148,287.1542,286.66168
451,286.86777,287.43234,285.19415,286.19385,,286.72644,,287.604,286.06454,287.36688,286.8286
452,286.80203,287.52383,285.22427,286.04532,,286.82956,,287.64734,286.0631,287.4416,287.02692
453,286.70657,287.4023,285.16348,286.1357,,286.56686,,287.80237,286.13498,287.5515,286.85873
454,286.72644,287.46542,285.08722,286.0399,,286.56088,,287.76123,286.07104,287.6246,286.72137
455,286.79068,287.50922,285.13962,286.03183,,286.80365,,287.6181,286.21628,287.3133,286.7771
456,286.6866,287.5059,285.09448,285.8936,,286.8159,,287.60852,286.1982,287.15424,286.77936
457,286.8567,287.52643,285.03134,286.08737,,286.62933,,287.55453,286.08923,287.47632,286.83688
458,286.94476,287.55807,285.10968,286.0514,,286.3758,,287.52087,286.22275,287.56607,286.71765
459,286.99268,287.38193,285.06967,286.06174,,286.5467,,287.68347,286.34174,287.3905,286.79724
460,286.96127,287.35522,285.0392,285.90146,,286.68753,,287.62735,286.1033,287.2718,286.80823
461,286.7688,287.4584,285.00726,285.8885,,286.7623,,287.6305,286.27557,287.19485,286.67737
462,286.96927,287.44867,285.14978,286.06528,,286.8017,,287.469,286.15994,287.16452,286.72995
463,287.0571,287.43872,285.1905,286.01987,,286.81747,,287.45853,286.2138,287.25986,286.75806
464,286.99826,287.43417,285.1364,286.08243,,286.51633,,287.8626,286.16278,287.31573,286.65073
465,286.95886,287.4003,285.24518,286.05338,,286.63574,,287.752,286.32974,287.50772,286.67664
466,286.88275,287.307,285.3349,286.1251,,286.76828,,287.9278,286.0705,287.5082,286.94998
467,286.90912,287.3915,285.2134,285.98755,,286.86035,,288.1787,286.10727,287.61368,286.95987
468,286.99094,287.28003,285.08078,285.93405,,286.40665,,287.85355,286.12323,287.54657,286.88373
469,287.0199,287.33603,285.0765,285.9559,,286.48535,,287.57303,285.92755,287.26828,286.60092
470,287.07535,287.30505,285.21722,286.19095,,286.85544,,287.56186,285.97827,287.23535,286.61215
471,287.12375,287.33725,285.0792,286.07657,,286.79175,,287.6397,286.13815,287.1732,286.75024
472,287.05664,287.3493,285.10693,286.03403,,286.4129,,287.48233,286.24988,287.235,286.89767
473,286.81784,287.46378,285.19485,286.05237,,286.4987,,287.49094,286.1183,287.30792,287.21353
474,286.83337,287.4326,285.2584,286.04617,,286.60016,,287.5828,286.33002,287.40515,287.18573
475,286.94656,287.44296,285.11688,285.86395,,286.80856,,287.83676,286.38705,287.67947,286.71152
476,286.86786,287.35327,285.04123,285.9762,,286.89206,,287.6907,286.24222,287.56628,286.55063
477,286.96985,287.34348,285.05872,286.10162,,286.74246,,287.78833,286.18033,287.42053,286.67853
478,287.13968,287.40237,285.15387,286.11255,,286.52817,,287.82077,286.17657,287.3935,286.88153
479,287.1098,287.4903,285.17133,286.10706,,286.5953,,287.78772,286.22424,287.6518,286.77463
480,286.97726,287.42062,285.19562,286.23453,,286.90414,,287.76572,286.30164,287.71866,286.71838
481,286.88345,287.43234,285.11365,286.06052,,287.04004,,287.6865,286.2084,287.53885,286.87915
482,286.92648,287.4519,285.3734,286.09692,,286.71136,,287.55856,286.01666,287.2779,286.89706
483,287.07404,287.42865,285.18878,286.05026,,286.61322,,287.67978,285.9643,287.24536,286.84656
484,287.07272,287.4343,285.12997,286.09637,,286.6738,,287.73682,286.08264,287.48334,286.75204
485,286.85507,287.5383,285.13516,286.1744,,286.9513,,287.78183,286.27463,287.53165,286.72192
486,286.6424,287.4134,285.36893,286.19147,,286.99463,,287.75266,286.0858,287.13446,286.67316
487,286.7597,287.39197,285.2253,286.12305,,286.6462,,287.79898,286.13065,287.16397,286.88824
488,286.71106,287.28302,285.16904,286.05087,,286.48352,,287.64066,286.21326,287.2523,286.9698
489,286.94897,287.37933,285.06705,285.9635,,286.4978,,287.57224,286.20413,287.26425,286.9319
490,287.0354,287.37485,285.24603,286.01974,,286.85046,,287.68808,286.18594,287.41324,286.86804
491,286.8434,287.43942,285.1869,286.09113,,286.9803,,287.50372,286.16132,287.4602,286.7653
492,286.71167,287.4351,285.23706,286.08575,,286.65118,,287.51477,286.21634,287.34003,286.6799
493,286.70337,287.42667,285.16382,286.01703,,286.46362,,287.62308,286.2039,287.4272,286.7569
494,286.79236,287.49786,285.02292,286.16348,,286.41577,,287.68484,286.0462,287.53693,286.8134
495,287.00116,287.45068,285.03726,286.17795,,286.76373,,287.50793,285.89154,287.7079,286.92392
496,286.87848,287.34335,285.13727,286.09836,,286.9719,,287.5267,285.99973,287.7467,286.7485
497,286.85815,287.45255,285.296,285.90396,,286.73407,,287.72964,285.92258,287.48453,286.75153
498,287.03427,287.4865,285.3637,285.97098,,286.5601,,287.66898,286.0129,287.1693,286.8715
499,287.22238,287.44302,285.20944,285.96445,,286.6015,,287.1853,286.04892,287.29138,286.76874
500,287.03604,287.4705,285.38013,286.0956,,286.94275,,287.35977,286.1861,287.21732,286.83533
501,286.7507,287.39413,285.28976,286.04178,,286.98782,,287.4438,286.1394,287.25934,286.93646
502,286.8456,287.41937,284.96002,286.1415,,286.7803,,287.6299,285.9931,287.12375,286.98334
503,286.99994,287.46594,284.91827,286.19388,,286.63394,,287.70734,286.1271,287.29004,287.1173
504,287.00412,287.4482,284.9546,286.1923,,286.59283,,287.36606,285.98416,287.17648,287.06866
505,286.96927,287.46655,285.01767,286.1322,,286.63504,,287.49966,286.0708,287.13022,286.91156
506,286.97366,287.3434,284.9432,286.07608,,286.66092,,287.43292,285.956,287.23694,287.00098
507,286.9413,287.40314,285.03882,285.99,,286.54492,,287.5327,286.01614,287.21594,286.83136
508,286.94638,287.3978,284.9961,286.05716,,286.77512,,287.5068,286.02585,287.31918,286.88818
509,287.04303,287.39838,285.0034,286.0039,,286.95743,,287.7919,285.9333,287.53012,286.83798
510,286.88947,287.4704,285.00397,286.0648,,286.73572,,287.66586,286.11484,287.49234,286.93307
511,286.84943,287.42596,284.95425,286.0808,,286.54605,,287.60577,286.08038,287.5271,286.9951
512,286.8386,287.5167,285.11395,286.0494,,286.54047,,287.62772,286.03857,287.70215,286.97183
513,287.11835,287.5123,284.97812,286.12094,,286.71332,,287.85733,286.0153,287.30814,286.75876
514,287.0964,287.46024,285.0062,286.10193,,286.8095,,287.7334,286.0262,287.24545,286.85803
515,286.9847,287.41876,285.0988,285.9582,,286.55923,,287.5224,285.97427,287.1851,286.81824
516,286.99472,287.51846,285.1967,286.0457,,286.60602,,287.60117,286.082,287.35944,286.88312
517,287.11472,287.53467,285.0753,286.11404,,286.70276,,287.72266,285.95465,287.44028,286.9915
518,287.05603,287.47556,285.04208,286.03137,,286.69165,,287.7181,285.9866,287.33148,286.9488
519,287.14572,287.47073,285.10425,286.03296,,286.72882,,287.48227,286.10486,287.52136,286.8113
520,286.96286,287.49957,285.1339,286.07635,,286.74716,,287.48193,286.02097,287.81827,286.85437
521,286.94565,287.43228,285.13324,286.13733,,286.82108,,287.17566,285.96954,287.7161,286.9649
522,286.90524,287.40387,285.07996,286.12854,,286.5854,,287.5444,285.83203,287.57785,287.06073
523,286.92276,287.458,285.26724,286.01184,,286.5292,,287.60986,285.83853,287.49643,287.18463
524,286.88586,287.48523,285.17618,285.86472,,286.60242,,287.6694,286.00458,287.47357,287.174
525,286.9615,287.37793,285.2043,286.08212,,286.5161,,287.56058,286.00058,287.47452,286.9028
526,286.95004,287.38315,285.1642,286.16537,,286.59732,,287.63016,286.0283,287.55826,286.80377
527,286.8854,287.38947,285.05844,286.0822,,286.71747,,287.2672,285.9536,287.6922,286.88528
528,287.02615,287.45267,285.10025,286.11853,,286.88556,,287.34982,285.93488,287.61057,287.07773
529,287.24612,287.35184,285.20712,286.12994,,286.64032,,287.47873,286.03683,287.29285,287.02698
530,287.15048,287.35782,285.13525,286.02243,,286.49042,,287.83624,286.12885,287.15018,286.9132
531,287.07306,287.3915,285.0336,285.93433,,286.58917,,287.7174,286.0892,287.16986,286.94748
532,287.00998,287.50732,285.0296,286.03693,,286.77692,,287.6202,285.8906,287.37793,286.92606
533,286.93277,287.51904,285.09305,285.98328,,286.77896,,287.7864,286.01703,287.59784,286.7687
534,286.8793,287.30396,285.07788,285.90292,,286.87003,,287.79248,286.13748,287.58203,286.87256
535,287.01996,287.24283,285.17303,285.94644,,286.8643,,287.93695,285.8867,287.47333,286.91043
536,286.98633,287.2804,285.28812,285.94403,,286.63815,,287.67395,285.97485,287.35583,286.8005
537,286.85092,287.1922,285.16843,286.00235,,286.60037,,287.37894,286.17038,287.30328,286.8602
538,286.90945,287.33334,285.0763,286.08328,,286.68546,,287.6497,286.13123,287.19034,287.05225
539,286.83704,287.46466,285.26688,286.07147,,286.8216,,287.6267,285.78348,287.17877,286.96512
540,286.8581,287.458,285.15848,285.9968,,286.85886,,287.6934,285.84796,287.2297,286.8198
541,286.87518,287.41867,284.98984,286.14627,,286.82913,,287.56934,285.94537,287.10803,286.68918
542,287.10425,287.47147,285.04263,285.9935,,286.59656,,287.84467,285.84998,287.16766,286.74765
543,286.9719,287.3518,285.1378,286.10803,,286.573,,287.5989,285.9373,287.30704,286.88214
